Episode,Reward
15157,-1
15158,2.75
15159,0.33333333333333326
15160,-1
15161,-1
15162,1
15163,-1
15164,3.083333333333333
15165,0.33333333333333326
15166,-1
15167,-1
15168,-1
15169,-1
15170,-1
15171,3.166666666666667
15172,-1
15173,3.1
15174,-1
15175,2.6666666666666665
15176,-1
15177,-1
15178,-1
15179,-1
15180,-1
15181,-1
15182,-1
15183,0.33333333333333326
15184,-1
15185,-1
15186,-1
15187,0.16666666666666674
15188,1.0
15189,0.1428571428571428
15190,-1
15191,-1
15192,-1
15193,-1
15194,-1
15195,1
15196,1.0
15197,0.5
15198,-1
15199,0.5
15200,-1
15201,-1
15202,3.5
15203,-1
15204,-1
15205,-1
15206,4
15207,-1
15208,0.16666666666666674
15209,-1
15210,-1
15211,1.0
15212,3.111111111111111
15213,-1
15214,1
15215,3.166666666666667
15216,3.333333333333333
15217,0.19999999999999996
15218,3.333333333333333
15219,-1
15220,0.25
15221,-1
15222,0.1428571428571428
15223,4
15224,4.0
15225,3.333333333333333
15226,0.25
15227,-1
15228,-1
15229,-1
15230,-1
15231,0.5
15232,-1
15233,1
15234,0.25
15235,-1
15236,3.0
15237,-1
15238,-1
15239,0.09090909090909083
15240,1
15241,-1
15242,0.33333333333333326
15243,-1
15244,0.1428571428571428
15245,0.33333333333333326
15246,0.125
15247,2.242857142857143
15248,-1
15249,0.5
15250,-1
15251,2.833333333333333
15252,-1
15253,-1
15254,-1
15255,-1
15256,1
15257,3.333333333333333
15258,-1
15259,-1
15260,-1
15261,-1
15262,-1
15263,2.3333333333333335
15264,-1
15265,3.166666666666667
15266,-1
15267,-1
15268,4.0
15269,-1
15270,3.333333333333333
15271,0.33333333333333326
15272,-1
15273,-1
15274,0.07692307692307687
15275,-1
15276,-1
15277,-1
15278,0.5
15279,-1
15280,2.5
15281,0.11111111111111116
15282,2.6666666666666665
15283,-1
15284,0.33333333333333326
15285,3.1
15286,4
15287,-1
15288,1
15289,0.25
15290,-1
15291,-1
15292,0.5
15293,-1
15294,4.0
15295,-1
15296,-1
15297,-1
15298,-1
15299,-1
15300,0.11111111111111116
15301,0.5
15302,0.5
15303,-1
15304,-1
15305,-1
15306,1
15307,-1
15308,-1
15309,3.333333333333333
15310,-1
15311,3.5
15312,-1
15313,-1
15314,-1
15315,-1
15316,3.333333333333333
15317,3.125
15318,1.0
15319,-1
15320,-1
15321,0.19999999999999996
15322,-1
15323,0.25
15324,1
15325,-1
15326,-1
15327,-1
15328,2.583333333333333
15329,-1
15330,-1
15331,0.33333333333333326
15332,-1
15333,0.33333333333333326
15334,-1
15335,-1
15336,4.0
15337,-1
15338,4.0
15339,0.25
15340,0.25
15341,-1
15342,-1
15343,-1
15344,-1
15345,2.5
15346,-1
15347,-1
15348,0.33333333333333326
15349,-1
15350,-1
15351,-1
15352,-1
15353,0.5
15354,-1
15355,0.33333333333333326
15356,-1
15357,-1
15358,-1
15359,-1
15360,-1
15361,1.0
15362,-1
15363,-1
15364,0.33333333333333326
15365,1
15366,1
15367,-1
15368,-1
15369,-1
15370,1.0
15371,-1
15372,-1
15373,-1
15374,4.0
15375,-1
15376,-1
15377,-1
15378,3.166666666666667
15379,-1
15380,0.09090909090909083
15381,1
15382,1
15383,-1
15384,-1
15385,3.25
15386,-1
15387,-1
15388,0.10000000000000009
15389,4
15390,2.4
15391,0.19999999999999996
15392,-1
15393,1
15394,-1
15395,3.142857142857143
15396,-1
15397,-1
15398,0.10000000000000009
15399,-1
15400,-1
15401,-1
15402,-1
15403,1
15404,-1
15405,-1
15406,0.5
15407,-1
15408,0.16666666666666674
15409,-1
15410,-1
15411,1
15412,-1
15413,-1
15414,0.1428571428571428
15415,-1
15416,-1
15417,0.5
15418,3.2
15419,-1
15420,-1
15421,1
15422,-1
15423,0.19999999999999996
15424,-1
15425,-1
15426,-1
15427,-1
15428,-1
15429,1.0
15430,0.09090909090909083
15431,-1
15432,0.5
15433,-1
15434,4
15435,-1
15436,-1
15437,-1
15438,1.0
15439,2.625
15440,0.19999999999999996
15441,1.0
15442,3.142857142857143
15443,-1
15444,1
15445,3.0
15446,-1
15447,-1
15448,-1
15449,1.0
15450,-1
15451,-1
15452,1.0
15453,-1
15454,-1
15455,-1
15456,0.33333333333333326
15457,-1
15458,-1
15459,1.0
15460,2.5
15461,-1
15462,-1
15463,-1
15464,3.2
15465,0.25
15466,-1
15467,-1
15468,-1
15469,-1
15470,-1
15471,-1
15472,-1
15473,-1
15474,1
15475,-1
15476,4.0
15477,-1
15478,-1
15479,0.19999999999999996
15480,-1
15481,0.16666666666666674
15482,-1
15483,-1
15484,-1
15485,1
15486,0.25
15487,1
15488,-1
15489,-1
15490,-1
15491,2.5
15492,-1
15493,3.333333333333333
15494,-1
15495,1
15496,-1
15497,-1
15498,-1
15499,-1
15500,1.0
15501,-1
15502,-1
15503,-1
15504,0.19999999999999996
15505,0.5
15506,-1
15507,1
15508,0.1428571428571428
15509,-1
15510,3.166666666666667
15511,-1
15512,-1
15513,0.5
15514,4
15515,-1
15516,-1
15517,-1
15518,-1
15519,-1
15520,0.16666666666666674
15521,-1
15522,0.125
15523,-1
15524,-1
15525,3.142857142857143
15526,-1
15527,0.25
15528,-1
15529,-1
15530,-1
15531,-1
15532,-1
15533,0.5
15534,3.25
15535,-1
15536,1
15537,-1
15538,0.11111111111111116
15539,-1
15540,-1
15541,3.142857142857143
15542,1
15543,-1
15544,-1
15545,-1
15546,-1
15547,-1
15548,1
15549,-1
15550,-1
15551,3.166666666666667
15552,-1
15553,-1
15554,-1
15555,-1
15556,-1
15557,-1
15558,-1
15559,-1
15560,-1
15561,4.0
15562,1.0
15563,0.16666666666666674
15564,-1
15565,0.33333333333333326
15566,-1
15567,0.19999999999999996
15568,-1
15569,0.33333333333333326
15570,2.41025641025641
15571,-1
15572,0.25
15573,-1
15574,-1
15575,-1
15576,1
15577,0.07692307692307687
15578,4
15579,-1
15580,-1
15581,0.0625
15582,-1
15583,-1
15584,-1
15585,-1
15586,-1
15587,0.5
15588,-1
15589,-1
15590,-1
15591,-1
15592,-1
15593,3.2
15594,-1
15595,0.5
15596,-1
15597,0.33333333333333326
15598,-1
15599,-1
15600,-1
15601,-1
15602,-1
15603,-1
15604,-1
15605,-1
15606,-1
15607,3.333333333333333
15608,-1
15609,-1
15610,-1
15611,3.2
15612,4.0
15613,3.166666666666667
15614,1
15615,0.125
15616,-1
15617,-1
15618,-1
15619,0.5
15620,3.142857142857143
15621,0.125
15622,-1
15623,-1
15624,-1
15625,0.19999999999999996
15626,1
15627,-1
15628,4.0
15629,1
15630,-1
15631,-1
15632,-1
15633,-1
15634,-1
15635,-1
15636,0.1428571428571428
15637,1.0
15638,-1
15639,-1
15640,3.25
15641,-1
15642,0.5
15643,2.4761904761904763
15644,-1
15645,-1
15646,0.16666666666666674
15647,-1
15648,-1
15649,-1
15650,-1
15651,-1
15652,0.25
15653,-1
15654,-1
15655,-1
15656,3.5
15657,-1
15658,-1
15659,-1
15660,-1
15661,-1
15662,3.25
15663,-1
15664,1.0
15665,-1
15666,2.7
15667,-1
15668,0.33333333333333326
15669,-1
15670,-1
15671,-1
15672,3.25
15673,2.242857142857143
15674,-1
15675,-1
15676,-1
15677,1
15678,-1
15679,-1
15680,-1
15681,0.19999999999999996
15682,-1
15683,0.16666666666666674
15684,-1
15685,-1
15686,-1
15687,-1
15688,-1
15689,1
15690,-1
15691,-1
15692,-1
15693,-1
15694,-1
15695,-1
15696,-1
15697,-1
15698,1
15699,0.19999999999999996
15700,0.25
15701,4.0
15702,0.1428571428571428
15703,0.11111111111111116
15704,-1
15705,1
15706,-1
15707,-1
15708,-1
15709,-1
15710,-1
15711,1.0
15712,-1
15713,-1
15714,-1
15715,-1
15716,0.33333333333333326
15717,4.0
15718,0.09090909090909083
15719,-1
15720,2.7
15721,0.16666666666666674
15722,-1
15723,3.5
15724,1.0
15725,-1
15726,-1
15727,1
15728,-1
15729,1
15730,0.19999999999999996
15731,3.0
15732,-1
15733,-1
15734,-1
15735,-1
15736,-1
15737,-1
15738,1.0
15739,0.1428571428571428
15740,-1
15741,4
15742,-1
15743,-1
15744,-1
15745,-1
15746,-1
15747,0.33333333333333326
15748,-1
15749,-1
15750,-1
15751,3.125
15752,-1
15753,-1
15754,-1
15755,-1
15756,0.25
15757,-1
15758,-1
15759,-1
15760,-1
15761,1.0
15762,-1
15763,2.642857142857143
15764,-1
15765,-1
15766,-1
15767,-1
15768,0.33333333333333326
15769,1.0
15770,-1
15771,-1
15772,-1
15773,-1
15774,-1
15775,-1
15776,0.11111111111111116
15777,3.2
15778,-1
15779,-1
15780,0.33333333333333326
15781,0.33333333333333326
15782,-1
15783,-1
15784,-1
15785,1.0
15786,-1
15787,-1
15788,2.583333333333333
15789,-1
15790,1
15791,0.07692307692307687
15792,1
15793,0.125
15794,-1
15795,0.16666666666666674
15796,-1
15797,-1
15798,1
15799,0.125
15800,-1
15801,-1
15802,1
15803,-1
15804,4.0
15805,1
15806,1
15807,0.19999999999999996
15808,1.0
15809,0.25
15810,-1
15811,1
15812,-1
15813,-1
15814,-1
15815,-1
15816,0.11111111111111116
15817,4.0
15818,-1
15819,-1
15820,-1
15821,-1
15822,0.5
15823,0.33333333333333326
15824,1
15825,2.833333333333333
15826,0.19999999999999996
15827,3.111111111111111
15828,3.2
15829,-1
15830,-1
15831,3.5
15832,-1
15833,-1
15834,3.166666666666667
15835,3.166666666666667
15836,1
15837,2.75
15838,-1
15839,-1
15840,-1
15841,-1
15842,-1
15843,3.333333333333333
15844,-1
15845,-1
15846,1
15847,-1
15848,-1
15849,-1
15850,3.166666666666667
15851,-1
15852,-1
15853,3.125
15854,1
15855,0.5
15856,-1
15857,-1
15858,-1
15859,-1
15860,-1
15861,-1
15862,-1
15863,-1
15864,-1
15865,-1
15866,-1
15867,-1
15868,-1
15869,-1
15870,-1
15871,-1
15872,-1
15873,-1
15874,-1
15875,0.08333333333333326
15876,-1
15877,-1
15878,-1
15879,-1
15880,-1
15881,-1
15882,-1
15883,3.142857142857143
15884,2.666666666666667
15885,-1
15886,-1
15887,-1
15888,-1
15889,0.125
15890,1
15891,-1
15892,-1
15893,-1
15894,-1
15895,-1
15896,1
15897,-1
15898,-1
15899,-1
15900,-1
15901,-1
15902,-1
15903,0.25
15904,3.333333333333333
15905,-1
15906,3.333333333333333
15907,-1
15908,-1
15909,2.5
15910,-1
15911,-1
15912,-1
15913,-1
15914,3.333333333333333
15915,-1
15916,-1
15917,-1
15918,1.0
15919,-1
15920,-1
15921,0.33333333333333326
15922,0.25
15923,2.21978021978022
15924,0.125
15925,-1
15926,3.25
15927,0.5
15928,1.0
15929,-1
15930,-1
15931,-1
15932,-1
15933,1
15934,-1
15935,-1
15936,2.75
15937,2.225
15938,1
15939,-1
15940,-1
15941,-1
15942,1
15943,1
15944,0.33333333333333326
15945,-1
15946,-1
15947,0.09090909090909083
15948,-1
15949,1
15950,-1
15951,-1
15952,0.5
15953,-1
15954,-1
15955,0.16666666666666674
15956,-1
15957,4.0
15958,0.16666666666666674
15959,0.33333333333333326
15960,-1
15961,-1
15962,-1
15963,-1
15964,3.5
15965,1.0
15966,-1
15967,-1
15968,0.5
15969,0.19999999999999996
15970,0.33333333333333326
15971,0.16666666666666674
15972,-1
15973,-1
15974,-1
15975,0.19999999999999996
15976,-1
15977,1.0
15978,4.0
15979,0.5
15980,-1
15981,-1
15982,-1
15983,1
15984,-1
15985,0.5
15986,-1
15987,-1
15988,4
15989,3.25
15990,-1
15991,-1
15992,3.0769230769230766
15993,-1
15994,-1
15995,-1
15996,-1
15997,-1
15998,-1
15999,3.333333333333333
16000,-1
16001,-1
16002,1
16003,-1
16004,-1
16005,-1
16006,-1
16007,-1
16008,0.10000000000000009
16009,3.2
16010,-1
16011,0.5
16012,-1
16013,0.25
16014,0.5
16015,-1
16016,0.1428571428571428
16017,0.11111111111111116
16018,-1
16019,-1
16020,1.0
16021,-1
16022,-1
16023,-1
16024,-1
16025,3.125
16026,-1
16027,-1
16028,-1
16029,3.25
16030,-1
16031,-1
16032,-1
16033,-1
16034,-1
16035,-1
16036,-1
16037,-1
16038,2.290909090909091
16039,-1
16040,-1
16041,-1
16042,-1
16043,1
16044,-1
16045,1
16046,-1
16047,-1
16048,-1
16049,-1
16050,-1
16051,-1
16052,-1
16053,-1
16054,-1
16055,0.25
16056,-1
16057,-1
16058,-1
16059,-1
16060,1
16061,1.0
16062,-1
16063,-1
16064,-1
16065,-1
16066,3.1
16067,-1
16068,-1
16069,4
16070,3.166666666666667
16071,3.2
16072,-1
16073,0.09090909090909083
16074,-1
16075,1.0
16076,0.25
16077,-1
16078,3.125
16079,1.0
16080,-1
16081,0.1428571428571428
16082,0.1428571428571428
16083,3.333333333333333
16084,-1
16085,0.5
16086,-1
16087,-1
16088,-1
16089,-1
16090,-1
16091,-1
16092,-1
16093,-1
16094,2.5
16095,-1
16096,-1
16097,-1
16098,-1
16099,-1
16100,-1
16101,-1
16102,2.242857142857143
16103,-1
16104,-1
16105,-1
16106,-1
16107,-1
16108,-1
16109,-1
16110,-1
16111,4.0
16112,-1
16113,0.25
16114,-1
16115,0.5
16116,-1
16117,3.166666666666667
16118,3.142857142857143
16119,3.2
16120,-1
16121,-1
16122,0.5
16123,-1
16124,-1
16125,0.16666666666666674
16126,0.5
16127,-1
16128,-1
16129,-1
16130,-1
16131,1
16132,-1
16133,1
16134,-1
16135,2.75
16136,-1
16137,-1
16138,1
16139,0.16666666666666674
16140,-1
16141,-1
16142,-1
16143,-1
16144,0.16666666666666674
16145,-1
16146,0.16666666666666674
16147,-1
16148,-1
16149,-1
16150,-1
16151,-1
16152,2.75
16153,-1
16154,-1
16155,-1
16156,2.833333333333333
16157,-1
16158,-1
16159,0.25
16160,-1
16161,-1
16162,-1
16163,3.090909090909091
16164,-1
16165,-1
16166,0.16666666666666674
16167,1.0
16168,-1
16169,-1
16170,1.0
16171,-1
16172,-1
16173,-1
16174,2.392857142857143
16175,2.3428571428571425
16176,4
16177,-1
16178,-1
16179,-1
16180,-1
16181,1.0
16182,0.5
16183,-1
16184,1
16185,-1
16186,1
16187,-1
16188,-1
16189,-1
16190,-1
16191,0.125
16192,-1
16193,1.0
16194,0.5
16195,1.0
16196,-1
16197,2.2777777777777777
16198,0.33333333333333326
16199,2.361111111111111
16200,-1
16201,-1
16202,3.125
16203,-1
16204,-1
16205,0.33333333333333326
16206,-1
16207,2.325
16208,-1
16209,0.16666666666666674
16210,1.0
16211,-1
16212,-1
16213,-1
16214,1.0
16215,-1
16216,-1
16217,-1
16218,3.25
16219,0.33333333333333326
16220,-1
16221,-1
16222,-1
16223,-1
16224,0.16666666666666674
16225,-1
16226,-1
16227,1
16228,3.0
16229,0.33333333333333326
16230,2.6666666666666665
16231,-1
16232,-1
16233,4
16234,-1
16235,-1
16236,-1
16237,-1
16238,1
16239,0.19999999999999996
16240,-1
16241,0.19999999999999996
16242,-1
16243,-1
16244,-1
16245,-1
16246,-1
16247,3.333333333333333
16248,1.0
16249,-1
16250,-1
16251,1.0
16252,-1
16253,0.16666666666666674
16254,-1
16255,0.5
16256,-1
16257,-1
16258,1
16259,0.5
16260,-1
16261,3.5
16262,-1
16263,-1
16264,-1
16265,1
16266,-1
16267,0.1428571428571428
16268,-1
16269,0.33333333333333326
16270,-1
16271,1
16272,-1
16273,2.833333333333333
16274,-1
16275,-1
16276,0.09090909090909083
16277,-1
16278,-1
16279,-1
16280,2.75
16281,-1
16282,3.25
16283,3.125
16284,3.142857142857143
16285,2.4444444444444446
16286,0.16666666666666674
16287,3.5
16288,-1
16289,1.0
16290,0.5
16291,1
16292,-1
16293,-1
16294,-1
16295,-1
16296,-1
16297,-1
16298,-1
16299,-1
16300,0.1428571428571428
16301,-1
16302,1.0
16303,0.5
16304,0.33333333333333326
16305,0.25
16306,-1
16307,-1
16308,-1
16309,-1
16310,-1
16311,-1
16312,-1
16313,1.0
16314,3.333333333333333
16315,-1
16316,-1
16317,-1
16318,3.5
16319,1
16320,-1
16321,0.5
16322,-1
16323,-1
16324,-1
16325,1.0
16326,0.5
16327,1
16328,-1
16329,-1
16330,0.16666666666666674
16331,-1
16332,3.2
16333,0.19999999999999996
16334,0.25
16335,-1
16336,-1
16337,-1
16338,0.5
16339,-1
16340,-1
16341,-1
16342,-1
16343,-1
16344,1
16345,-1
16346,-1
16347,-1
16348,1
16349,-1
16350,-1
16351,0.16666666666666674
16352,-1
16353,0.1428571428571428
16354,-1
16355,-1
16356,0.25
16357,0.19999999999999996
16358,-1
16359,-1
16360,0.1428571428571428
16361,-1
16362,-1
16363,1
16364,2.4
16365,3.25
16366,0.19999999999999996
16367,-1
16368,-1
16369,-1
16370,-1
16371,0.19999999999999996
16372,-1
16373,-1
16374,-1
16375,0.25
16376,-1
16377,0.5
16378,3.333333333333333
16379,-1
16380,-1
16381,-1
16382,-1
16383,1.0
16384,0.19999999999999996
16385,-1
16386,1
16387,-1
16388,-1
16389,-1
16390,0.125
16391,1.0
16392,3.25
16393,-1
16394,-1
16395,0.33333333333333326
16396,0.19999999999999996
16397,-1
16398,-1
16399,0.5
16400,1.0
16401,0.125
16402,-1
16403,0.16666666666666674
16404,-1
16405,-1
16406,-1
16407,-1
16408,-1
16409,4.0
16410,0.1428571428571428
16411,-1
16412,3.111111111111111
16413,1.0
16414,-1
16415,-1
16416,-1
16417,-1
16418,1
16419,1.0
16420,-1
16421,1
16422,-1
16423,2.583333333333333
16424,-1
16425,2.533333333333333
16426,0.1428571428571428
16427,-1
16428,1.0
16429,-1
16430,1.0
16431,-1
16432,-1
16433,-1
16434,3.2
16435,-1
16436,1.0
16437,0.33333333333333326
16438,-1
16439,-1
16440,-1
16441,-1
16442,-1
16443,-1
16444,-1
16445,-1
16446,0.16666666666666674
16447,-1
16448,-1
16449,-1
16450,-1
16451,1
16452,-1
16453,-1
16454,1.0
16455,-1
16456,-1
16457,-1
16458,0.16666666666666674
16459,0.09090909090909083
16460,-1
16461,-1
16462,0.33333333333333326
16463,-1
16464,3.333333333333333
16465,1.0
16466,-1
16467,-1
16468,-1
16469,1.0
16470,0.25
16471,-1
16472,0.5
16473,-1
16474,-1
16475,0.5
16476,-1
16477,-1
16478,-1
16479,-1
16480,-1
16481,1.0
16482,-1
16483,-1
16484,0.5
16485,-1
16486,-1
16487,3.111111111111111
16488,-1
16489,0.25
16490,-1
16491,3.333333333333333
16492,-1
16493,-1
16494,4.0
16495,-1
16496,-1
16497,1
16498,-1
16499,-1
16500,-1
16501,3.125
16502,-1
16503,-1
16504,-1
16505,0.16666666666666674
16506,0.16666666666666674
16507,-1
16508,-1
16509,-1
16510,-1
16511,-1
16512,-1
16513,-1
16514,2.75
16515,-1
16516,0.5
16517,0.09090909090909083
16518,-1
16519,0.09090909090909083
16520,-1
16521,-1
16522,2.642857142857143
16523,-1
16524,-1
16525,-1
16526,-1
16527,-1
16528,-1
16529,-1
16530,-1
16531,-1
16532,-1
16533,-1
16534,-1
16535,-1
16536,-1
16537,-1
16538,-1
16539,-1
16540,-1
16541,-1
16542,0.19999999999999996
16543,0.16666666666666674
16544,-1
16545,-1
16546,-1
16547,1.0
16548,-1
16549,3.5
16550,1
16551,-1
16552,-1
16553,1.0
16554,-1
16555,-1
16556,0.25
16557,0.08333333333333326
16558,0.33333333333333326
16559,-1
16560,-1
16561,-1
16562,-1
16563,-1
16564,2.833333333333333
16565,0.25
16566,0.11111111111111116
16567,-1
16568,-1
16569,-1
16570,-1
16571,-1
16572,-1
16573,1.0
16574,0.19999999999999996
16575,-1
16576,-1
16577,-1
16578,0.5
16579,-1
16580,3.166666666666667
16581,-1
16582,-1
16583,3.166666666666667
16584,-1
16585,-1
16586,-1
16587,-1
16588,-1
16589,0.19999999999999996
16590,3.2
16591,3.166666666666667
16592,-1
16593,3.25
16594,-1
16595,-1
16596,1.0
16597,-1
16598,-1
16599,1
16600,0.25
16601,-1
16602,-1
16603,-1
16604,1
16605,3.0
16606,-1
16607,1
16608,-1
16609,-1
16610,-1
16611,0.33333333333333326
16612,0.125
16613,4.0
16614,-1
16615,0.25
16616,-1
16617,-1
16618,1
16619,-1
16620,-1
16621,-1
16622,-1
16623,-1
16624,-1
16625,2.583333333333333
16626,-1
16627,-1
16628,-1
16629,-1
16630,0.33333333333333326
16631,1
16632,-1
16633,0.16666666666666674
16634,-1
16635,-1
16636,-1
16637,1
16638,0.25
16639,-1
16640,-1
16641,-1
16642,-1
16643,0.19999999999999996
16644,-1
16645,1.0
16646,-1
16647,-1
16648,-1
16649,-1
16650,0.33333333333333326
16651,3.5
16652,0.33333333333333326
16653,0.33333333333333326
16654,-1
16655,-1
16656,-1
16657,-1
16658,-1
16659,-1
16660,-1
16661,-1
16662,0.5
16663,-1
16664,-1
16665,0.1428571428571428
16666,3.2
16667,0.19999999999999996
16668,-1
16669,1
16670,3.0
16671,-1
16672,-1
16673,3.0
16674,-1
16675,-1
16676,-1
16677,3.142857142857143
16678,0.19999999999999996
16679,-1
16680,0.33333333333333326
16681,-1
16682,-1
16683,0.5
16684,0.19999999999999996
16685,1.0
16686,-1
16687,0.16666666666666674
16688,1.0
16689,-1
16690,-1
16691,-1
16692,-1
16693,-1
16694,-1
16695,-1
16696,0.33333333333333326
16697,-1
16698,-1
16699,-1
16700,3.111111111111111
16701,-1
16702,-1
16703,-1
16704,-1
16705,1
16706,-1
16707,-1
16708,1
16709,-1
16710,-1
16711,-1
16712,-1
16713,1
16714,2.290909090909091
16715,3.333333333333333
16716,-1
16717,1
16718,0.5
16719,-1
16720,0.11111111111111116
16721,-1
16722,-1
16723,0.19999999999999996
16724,0.16666666666666674
16725,-1
16726,1
16727,0.33333333333333326
16728,-1
16729,1
16730,3.333333333333333
16731,0.19999999999999996
16732,0.5
16733,-1
16734,0.33333333333333326
16735,-1
16736,1
16737,-1
16738,-1
16739,-1
16740,-1
16741,-1
16742,2.625
16743,0.16666666666666674
16744,3.5
16745,1
16746,-1
16747,-1
16748,-1
16749,0.09090909090909083
16750,-1
16751,-1
16752,0.125
16753,-1
16754,1
16755,1.0
16756,-1
16757,-1
16758,-1
16759,0.0714285714285714
16760,3.0
16761,-1
16762,3.5
16763,-1
16764,-1
16765,-1
16766,-1
16767,-1
16768,-1
16769,-1
16770,-1
16771,-1
16772,-1
16773,3.166666666666667
16774,-1
16775,4.0
16776,2.625
16777,-1
16778,-1
16779,-1
16780,-1
16781,-1
16782,-1
16783,-1
16784,3.25
16785,0.19999999999999996
16786,0.11111111111111116
16787,-1
16788,0.5
16789,0.33333333333333326
16790,3.083333333333333
16791,1.0
16792,-1
16793,-1
16794,-1
16795,0.16666666666666674
16796,0.25
16797,-1
16798,0.25
16799,-1
16800,-1
16801,-1
16802,0.1428571428571428
16803,0.19999999999999996
16804,-1
16805,0.19999999999999996
16806,1.0
16807,-1
16808,-1
16809,-1
16810,-1
16811,-1
16812,-1
16813,-1
16814,-1
16815,-1
16816,-1
16817,-1
16818,-1
16819,1.0
16820,-1
16821,-1
16822,-1
16823,-1
16824,1
16825,0.25
16826,1
16827,-1
16828,1
16829,-1
16830,0.33333333333333326
16831,3.333333333333333
16832,-1
16833,-1
16834,-1
16835,4.0
16836,-1
16837,1.0
16838,-1
16839,-1
16840,-1
16841,2.5
16842,-1
16843,3.0
16844,0.5
16845,-1
16846,-1
16847,-1
16848,-1
16849,-1
16850,-1
16851,0.5
16852,-1
16853,1
16854,2.533333333333333
16855,-1
16856,-1
16857,1.0
16858,-1
16859,-1
16860,4.0
16861,-1
16862,-1
16863,0.25
16864,-1
16865,1
16866,-1
16867,1
16868,2.75
16869,-1
16870,-1
16871,3.142857142857143
16872,-1
16873,0.11111111111111116
16874,-1
16875,-1
16876,-1
16877,1
16878,-1
16879,-1
16880,-1
16881,-1
16882,-1
16883,-1
16884,-1
16885,0.5
16886,-1
16887,-1
16888,3.125
16889,-1
16890,-1
16891,3.5
16892,-1
16893,-1
16894,-1
16895,-1
16896,1
16897,-1
16898,1.0
16899,0.16666666666666674
16900,-1
16901,0.5
16902,1
16903,-1
16904,-1
16905,0.09090909090909083
16906,-1
16907,-1
16908,-1
16909,4
16910,-1
16911,-1
16912,-1
16913,3.333333333333333
16914,-1
16915,2.3428571428571425
16916,4.0
16917,0.5
16918,0.1428571428571428
16919,-1
16920,-1
16921,-1
16922,1.0
16923,-1
16924,2.666666666666667
16925,-1
16926,-1
16927,4
16928,-1
16929,-1
16930,1
16931,-1
16932,-1
16933,-1
16934,-1
16935,-1
16936,-1
16937,-1
16938,1.0
16939,-1
16940,-1
16941,-1
16942,-1
16943,2.4761904761904763
16944,-1
16945,1.0
16946,4.0
16947,-1
16948,0.19999999999999996
16949,1.0
16950,3.25
16951,-1
16952,2.666666666666667
16953,4.0
16954,2.4333333333333336
16955,3.2
16956,-1
16957,1
16958,0.10000000000000009
16959,-1
16960,-1
16961,1
16962,-1
16963,2.833333333333333
16964,-1
16965,0.19999999999999996
16966,0.5
16967,-1
16968,-1
16969,-1
16970,4.0
16971,0.5
16972,-1
16973,0.5
16974,-1
16975,-1
16976,2.45
16977,-1
16978,-1
16979,-1
16980,-1
16981,0.33333333333333326
16982,-1
16983,3.5
16984,-1
16985,-1
16986,-1
16987,3.5
16988,-1
16989,0.33333333333333326
16990,3.166666666666667
16991,3.5
16992,0.125
16993,-1
16994,3.5
16995,-1
16996,2.392857142857143
16997,1.0
16998,-1
16999,-1
17000,-1
17001,-1
17002,4.0
17003,-1
17004,-1
17005,3.5
17006,3.25
17007,0.25
17008,-1
17009,-1
17010,2.6666666666666665
17011,0.5
17012,-1
17013,-1
17014,-1
17015,-1
17016,3.25
17017,1.0
17018,-1
17019,4.0
17020,-1
17021,-1
17022,-1
17023,-1
17024,0.25
17025,-1
17026,-1
17027,-1
17028,-1
17029,0.33333333333333326
17030,-1
17031,-1
17032,3.5
17033,-1
17034,-1
17035,-1
17036,3.25
17037,-1
17038,2.416666666666667
17039,0.33333333333333326
17040,-1
17041,-1
17042,-1
17043,0.5
17044,-1
17045,0.33333333333333326
17046,2.7
17047,-1
17048,4
17049,-1
17050,-1
17051,0.25
17052,-1
17053,-1
17054,2.75
17055,-1
17056,1
17057,0.16666666666666674
17058,-1
17059,-1
17060,-1
17061,4.0
17062,1.0
17063,-1
17064,-1
17065,-1
17066,-1
17067,3.142857142857143
17068,1.0
17069,-1
17070,3.333333333333333
17071,-1
17072,1
17073,-1
17074,4
17075,0.5
17076,3.166666666666667
17077,-1
17078,-1
17079,1.0
17080,-1
17081,-1
17082,-1
17083,3.0
17084,1.0
17085,-1
17086,1
17087,-1
17088,-1
17089,-1
17090,-1
17091,-1
17092,-1
17093,-1
17094,0.33333333333333326
17095,-1
17096,-1
17097,-1
17098,-1
17099,0.1428571428571428
17100,1.0
17101,0.33333333333333326
17102,0.33333333333333326
17103,0.5
17104,0.5
17105,-1
17106,3.166666666666667
17107,0.5
17108,-1
17109,1
17110,0.1428571428571428
17111,-1
17112,2.2666666666666666
17113,-1
17114,-1
17115,1
17116,0.19999999999999996
17117,-1
17118,0.33333333333333326
17119,-1
17120,-1
17121,2.375
17122,-1
17123,0.09090909090909083
17124,1.0
17125,-1
17126,-1
17127,-1
17128,-1
17129,1.0
17130,-1
17131,1
17132,0.1428571428571428
17133,-1
17134,-1
17135,-1
17136,0.25
17137,-1
17138,-1
17139,-1
17140,0.1428571428571428
17141,-1
17142,-1
17143,-1
17144,-1
17145,-1
17146,-1
17147,-1
17148,0.25
17149,-1
17150,-1
17151,-1
17152,0.33333333333333326
17153,-1
17154,-1
17155,-1
17156,-1
17157,-1
17158,0.25
17159,-1
17160,-1
17161,0.5
17162,3.333333333333333
17163,3.2
17164,-1
17165,-1
17166,-1
17167,-1
17168,-1
17169,0.11111111111111116
