Episode,Reward
6212,-1
6213,-1
6214,-1
6215,-1
6216,-1
6217,-1
6218,1
6219,1.0
6220,1
6221,-1
6222,-1
6223,-1
6224,-1
6225,-1
6226,0.5
6227,-1
6228,-1
6229,1
6230,4.0
6231,4
6232,-1
6233,-1
6234,1
6235,1
6236,0.5
6237,-1
6238,-1
6239,-1
6240,-1
6241,-1
6242,-1
6243,-1
6244,-1
6245,-1
6246,-1
6247,-1
6248,-1
6249,3.333333333333333
6250,-1
6251,-1
6252,0.09090909090909083
6253,0.25
6254,-1
6255,-1
6256,1
6257,-1
6258,0.1428571428571428
6259,-1
6260,-1
6261,1.0
6262,0.16666666666666674
6263,-1
6264,0.5
6265,0.1428571428571428
6266,-1
6267,-1
6268,0.19999999999999996
6269,-1
6270,2.583333333333333
6271,0.25
6272,-1
6273,2.5
6274,-1
6275,-1
6276,-1
6277,-1
6278,-1
6279,-1
6280,0.19999999999999996
6281,-1
6282,-1
6283,-1
6284,-1
6285,0.5
6286,-1
6287,-1
6288,-1
6289,-1
6290,4
6291,-1
6292,-1
6293,0.16666666666666674
6294,-1
6295,-1
6296,0.33333333333333326
6297,-1
6298,-1
6299,-1
6300,-1
6301,-1
6302,2.833333333333333
6303,-1
6304,-1
6305,4.0
6306,1
6307,-1
6308,0.1428571428571428
6309,-1
6310,-1
6311,-1
6312,0.25
6313,3.0
6314,-1
6315,1
6316,-1
6317,1
6318,1
6319,-1
6320,0.33333333333333326
6321,-1
6322,-1
6323,-1
6324,1
6325,3.2
6326,0.5
6327,-1
6328,0.16666666666666674
6329,-1
6330,-1
6331,-1
6332,-1
6333,0.19999999999999996
6334,-1
6335,-1
6336,-1
6337,0.11111111111111116
6338,1
6339,-1
6340,-1
6341,4
6342,0.25
6343,-1
6344,-1
6345,0.16666666666666674
6346,1
6347,0.33333333333333326
6348,-1
6349,0.5
6350,4
6351,-1
6352,-1
6353,-1
6354,1
6355,-1
6356,-1
6357,-1
6358,-1
6359,1.0
6360,-1
6361,2.4
6362,-1
6363,3.5
6364,3.5
6365,-1
6366,4
6367,-1
6368,0.19999999999999996
6369,-1
6370,-1
6371,-1
6372,0.0714285714285714
6373,0.0714285714285714
6374,-1
6375,-1
6376,0.33333333333333326
6377,3.25
6378,3.5
6379,3.2
6380,2.666666666666667
6381,1.0
6382,-1
6383,-1
6384,-1
6385,1.0
6386,0.5
6387,-1
6388,3.333333333333333
6389,-1
6390,-1
6391,1
6392,0.1428571428571428
6393,-1
6394,-1
6395,3.125
6396,-1
6397,-1
6398,-1
6399,0.19999999999999996
6400,-1
6401,-1
6402,-1
6403,-1
6404,1.0
6405,-1
6406,-1
6407,4.0
6408,1
6409,3.333333333333333
6410,-1
6411,-1
6412,-1
6413,-1
6414,1
6415,-1
6416,0.11111111111111116
6417,1.0
6418,0.5
6419,1
6420,2.45
6421,-1
6422,-1
6423,-1
6424,-1
6425,-1
6426,-1
6427,-1
6428,-1
6429,0.5
6430,-1
6431,1
6432,-1
6433,-1
6434,-1
6435,1.0
6436,-1
6437,-1
6438,-1
6439,-1
6440,-1
6441,0.19999999999999996
6442,3.166666666666667
6443,-1
6444,-1
6445,-1
6446,-1
6447,1
6448,-1
6449,-1
6450,1.0
6451,-1
6452,-1
6453,-1
6454,-1
6455,0.11111111111111116
6456,-1
6457,0.33333333333333326
6458,1
6459,-1
6460,1
6461,0.16666666666666674
6462,3.166666666666667
6463,-1
6464,-1
6465,-1
6466,-1
6467,-1
6468,0.25
6469,-1
6470,-1
6471,0.16666666666666674
6472,0.25
6473,-1
6474,-1
6475,3.25
6476,-1
6477,-1
6478,-1
6479,-1
6480,0.1428571428571428
6481,1
6482,-1
6483,-1
6484,1
6485,-1
6486,0.1428571428571428
6487,-1
6488,2.4444444444444446
6489,-1
6490,-1
6491,-1
6492,-1
6493,-1
6494,-1
6495,-1
6496,3.25
6497,1
6498,-1
6499,0.5
6500,2.4761904761904763
6501,3.166666666666667
6502,-1
6503,-1
6504,-1
6505,-1
6506,4.0
6507,-1
6508,0.1428571428571428
6509,-1
6510,0.5
6511,0.25
6512,1.0
6513,0.25
6514,-1
6515,0.1428571428571428
6516,-1
6517,2.583333333333333
6518,-1
6519,-1
6520,0.33333333333333326
6521,-1
6522,1.0
6523,-1
6524,-1
6525,0.5
6526,-1
6527,-1
6528,-1
6529,4.0
6530,0.19999999999999996
6531,1
6532,-1
6533,1
6534,4.0
6535,-1
6536,-1
6537,1.0
6538,-1
6539,0.19999999999999996
6540,-1
6541,-1
6542,-1
6543,-1
6544,1
6545,-1
6546,3.5
6547,0.33333333333333326
6548,-1
6549,-1
6550,1.0
6551,2.238095238095238
6552,-1
6553,0.19999999999999996
6554,2.625
6555,1.0
6556,-1
6557,-1
6558,-1
6559,-1
6560,-1
6561,2.583333333333333
6562,-1
6563,1.0
6564,-1
6565,-1
6566,-1
6567,-1
6568,-1
6569,-1
6570,-1
6571,1
6572,-1
6573,-1
6574,0.5
6575,3.5
6576,0.19999999999999996
6577,-1
6578,-1
6579,0.33333333333333326
6580,-1
6581,-1
6582,1
6583,-1
6584,0.09090909090909083
6585,-1
6586,-1
6587,-1
6588,3.5
6589,-1
6590,-1
6591,-1
6592,-1
6593,2.458333333333333
6594,-1
6595,-1
6596,1
6597,-1
6598,2.642857142857143
6599,-1
6600,1
6601,-1
6602,2.4761904761904763
6603,-1
6604,2.267857142857143
6605,0.1428571428571428
6606,-1
6607,1
6608,-1
6609,-1
6610,2.666666666666667
6611,-1
6612,-1
6613,-1
6614,-1
6615,-1
6616,0.09090909090909083
6617,1
6618,-1
6619,-1
6620,2.642857142857143
6621,-1
6622,-1
6623,1.0
6624,-1
6625,1
6626,0.16666666666666674
6627,-1
6628,-1
6629,-1
6630,0.5
6631,3.166666666666667
6632,-1
6633,-1
6634,-1
6635,1
6636,2.5
6637,3.166666666666667
6638,-1
6639,-1
6640,-1
6641,-1
6642,-1
6643,-1
6644,2.361111111111111
6645,-1
6646,-1
6647,-1
6648,0.16666666666666674
6649,-1
6650,-1
6651,1.0
6652,-1
6653,-1
6654,1.0
6655,-1
6656,-1
6657,-1
6658,0.5
6659,-1
6660,0.125
6661,0.33333333333333326
6662,-1
6663,0.19999999999999996
6664,-1
6665,-1
6666,-1
6667,3.333333333333333
6668,-1
6669,-1
6670,-1
6671,-1
6672,-1
6673,0.16666666666666674
6674,1
6675,3.5
6676,3.25
6677,1.0
6678,-1
6679,-1
6680,-1
6681,0.09090909090909083
6682,1
6683,-1
6684,-1
6685,-1
6686,-1
6687,0.33333333333333326
6688,-1
6689,1
6690,3.5
6691,-1
6692,-1
6693,-1
6694,-1
6695,-1
6696,-1
6697,-1
6698,-1
6699,0.09090909090909083
6700,1
6701,0.25
6702,0.33333333333333326
6703,3.333333333333333
6704,3.5
6705,1
6706,-1
6707,0.33333333333333326
6708,4.0
6709,-1
6710,-1
6711,-1
6712,-1
6713,-1
6714,1
6715,-1
6716,-1
6717,-1
6718,-1
6719,4
6720,-1
6721,-1
6722,-1
6723,-1
6724,-1
6725,3.2
6726,1
6727,0.5
6728,2.7
6729,1.0
6730,1
6731,4.0
6732,-1
6733,-1
6734,-1
6735,-1
6736,-1
6737,-1
6738,3.5
6739,-1
6740,-1
6741,-1
6742,-1
6743,2.6666666666666665
6744,-1
6745,1.0
6746,-1
6747,-1
6748,0.5
6749,-1
6750,2.325
6751,-1
6752,-1
6753,-1
6754,0.25
6755,0.11111111111111116
6756,-1
6757,3.5
6758,-1
6759,-1
6760,1.0
6761,3.142857142857143
6762,0.25
6763,-1
6764,0.5
6765,-1
6766,-1
6767,1
6768,-1
6769,-1
6770,-1
6771,-1
6772,-1
6773,-1
6774,3.2
6775,1
6776,-1
6777,-1
6778,0.25
6779,-1
6780,-1
6781,3.5
6782,-1
6783,-1
6784,2.666666666666667
6785,-1
6786,-1
6787,1.0
6788,-1
6789,-1
6790,-1
6791,-1
6792,2.571428571428571
6793,-1
6794,3.0
6795,0.25
6796,-1
6797,1
6798,1
6799,3.111111111111111
6800,-1
6801,-1
6802,-1
6803,-1
6804,1
6805,-1
6806,2.583333333333333
6807,-1
6808,-1
6809,3.333333333333333
6810,-1
6811,0.1428571428571428
6812,0.10000000000000009
6813,-1
6814,1
6815,0.33333333333333326
6816,2.583333333333333
6817,-1
6818,-1
6819,-1
6820,3.2
6821,1
6822,0.5
6823,-1
6824,-1
6825,0.25
6826,0.07692307692307687
6827,-1
6828,-1
6829,-1
6830,1
6831,0.5
6832,3.333333333333333
6833,1
6834,-1
6835,1.0
6836,-1
6837,3.5
6838,-1
6839,-1
6840,-1
6841,-1
6842,-1
6843,2.45
6844,0.1428571428571428
6845,-1
6846,0.1428571428571428
6847,0.5
6848,3.25
6849,-1
6850,-1
6851,0.16666666666666674
6852,0.5
6853,-1
6854,0.19999999999999996
6855,-1
6856,-1
6857,3.2
6858,-1
6859,0.33333333333333326
6860,2.7
6861,2.45
6862,1
6863,3.5
6864,-1
6865,-1
6866,-1
6867,-1
6868,-1
6869,-1
6870,-1
6871,-1
6872,-1
6873,0.5
6874,-1
6875,-1
6876,-1
6877,-1
6878,1
6879,-1
6880,-1
6881,0.33333333333333326
6882,1
6883,4.0
6884,-1
6885,4
6886,0.125
6887,1.0
6888,-1
6889,-1
6890,-1
6891,-1
6892,2.35
6893,-1
6894,-1
6895,-1
6896,2.533333333333333
6897,-1
6898,-1
6899,-1
6900,1
6901,-1
6902,-1
6903,-1
6904,-1
6905,0.25
6906,-1
6907,-1
6908,1.0
6909,-1
6910,-1
6911,-1
6912,-1
6913,0.5
6914,1
6915,0.10000000000000009
6916,0.33333333333333326
6917,-1
6918,3.142857142857143
6919,-1
6920,-1
6921,-1
6922,0.1428571428571428
6923,-1
6924,0.19999999999999996
6925,-1
6926,-1
6927,-1
6928,0.5
6929,3.5
6930,-1
6931,1.0
6932,-1
6933,-1
6934,0.19999999999999996
6935,-1
6936,-1
6937,1.0
6938,-1
6939,3.166666666666667
6940,0.5
6941,-1
6942,-1
6943,-1
6944,4.0
6945,0.08333333333333326
6946,0.16666666666666674
6947,0.11111111111111116
6948,-1
6949,1
6950,-1
6951,-1
6952,2.833333333333333
6953,-1
6954,1
6955,-1
6956,-1
6957,-1
6958,-1
6959,1
6960,-1
6961,0.33333333333333326
6962,0.1428571428571428
6963,-1
6964,-1
6965,3.142857142857143
6966,-1
6967,0.16666666666666674
6968,-1
6969,-1
6970,-1
6971,-1
6972,-1
6973,-1
6974,-1
6975,-1
6976,0.19999999999999996
6977,0.16666666666666674
6978,-1
6979,-1
6980,0.5
6981,0.16666666666666674
6982,-1
6983,-1
6984,3.25
6985,4
6986,1.0
6987,-1
6988,-1
6989,3.111111111111111
6990,-1
6991,-1
6992,3.090909090909091
6993,-1
6994,-1
6995,1.0
6996,-1
6997,-1
6998,0.11111111111111116
6999,1
7000,-1
7001,-1
7002,0.19999999999999996
7003,-1
7004,0.19999999999999996
7005,1
7006,-1
7007,2.375
7008,4.0
7009,4.0
7010,-1
7011,-1
7012,-1
7013,-1
7014,-1
7015,-1
7016,-1
7017,3.2
7018,-1
7019,3.111111111111111
7020,0.25
7021,4
7022,-1
7023,-1
7024,-1
7025,-1
7026,-1
7027,0.25
7028,-1
7029,0.16666666666666674
7030,-1
7031,-1
7032,-1
7033,0.25
7034,-1
7035,1.0
7036,4
7037,1
7038,3.166666666666667
7039,1
7040,0.16666666666666674
7041,-1
7042,-1
7043,-1
7044,0.125
7045,-1
7046,2.642857142857143
7047,1
7048,-1
7049,-1
7050,-1
7051,-1
7052,-1
7053,-1
7054,-1
7055,-1
7056,-1
7057,1.0
7058,-1
7059,-1
7060,2.583333333333333
7061,-1
7062,0.125
7063,-1
7064,2.2435897435897436
7065,-1
7066,-1
7067,1.0
7068,-1
7069,-1
7070,3.2
7071,3.333333333333333
7072,-1
7073,3.2
7074,-1
7075,-1
7076,1.0
7077,3.5
7078,0.5
7079,0.33333333333333326
7080,-1
7081,-1
7082,0.25
7083,0.19999999999999996
7084,-1
7085,-1
7086,3.166666666666667
7087,4.0
7088,1.0
7089,3.25
7090,1.0
7091,-1
7092,-1
7093,-1
7094,0.33333333333333326
7095,0.19999999999999996
7096,-1
7097,-1
7098,4
7099,-1
7100,0.16666666666666674
7101,-1
7102,-1
7103,1
7104,-1
7105,3.333333333333333
7106,-1
7107,-1
7108,-1
7109,-1
7110,1.0
7111,-1
7112,-1
7113,0.33333333333333326
7114,1
7115,-1
7116,-1
7117,1
7118,-1
7119,1.0
7120,3.142857142857143
7121,0.16666666666666674
7122,-1
7123,-1
7124,-1
7125,-1
7126,-1
7127,-1
7128,-1
7129,0.5
7130,1.0
7131,0.19999999999999996
7132,-1
7133,-1
7134,3.5
7135,1.0
7136,-1
7137,-1
7138,-1
7139,-1
7140,-1
7141,-1
7142,-1
7143,0.25
7144,2.5
7145,-1
7146,-1
7147,-1
7148,0.19999999999999996
7149,-1
7150,3.5
7151,0.25
7152,0.25
7153,2.5
7154,1
7155,-1
7156,-1
7157,-1
7158,-1
7159,-1
7160,-1
7161,3.25
7162,-1
7163,-1
7164,-1
7165,-1
7166,0.16666666666666674
7167,1.0
7168,0.125
7169,0.5
7170,0.5
7171,0.19999999999999996
7172,-1
7173,-1
7174,3.5
7175,-1
7176,-1
7177,3.5
7178,0.5
7179,0.1428571428571428
7180,1.0
7181,-1
7182,1
7183,-1
7184,-1
7185,1
7186,-1
7187,-1
7188,-1
7189,0.16666666666666674
7190,1.0
7191,0.5
7192,0.5
7193,1
7194,-1
7195,0.11111111111111116
7196,-1
7197,-1
7198,1
7199,3.25
7200,-1
7201,-1
7202,-1
7203,-1
7204,-1
7205,-1
7206,0.33333333333333326
7207,0.125
7208,-1
7209,0.25
7210,-1
7211,-1
7212,-1
7213,1
7214,-1
7215,1.0
7216,-1
7217,-1
7218,0.25
7219,-1
7220,2.4761904761904763
7221,-1
7222,-1
7223,1
7224,-1
7225,1.0
7226,-1
7227,1
7228,-1
7229,3.5
7230,-1
7231,-1
7232,1
7233,-1
7234,1.0
7235,0.11111111111111116
7236,-1
7237,0.11111111111111116
7238,-1
7239,1.0
7240,3.333333333333333
7241,-1
7242,0.07692307692307687
7243,3.333333333333333
7244,-1
7245,0.125
7246,-1
7247,-1
7248,-1
7249,-1
7250,1
7251,-1
7252,0.5
7253,3.333333333333333
7254,-1
7255,1
7256,0.19999999999999996
7257,0.19999999999999996
7258,-1
7259,-1
7260,-1
7261,2.4761904761904763
7262,0.33333333333333326
7263,-1
7264,-1
7265,-1
7266,-1
7267,0.5
7268,0.5
7269,-1
7270,-1
7271,2.5
7272,-1
7273,4
7274,3.166666666666667
7275,-1
7276,1
7277,-1
7278,-1
7279,-1
7280,0.25
7281,1.0
7282,1
7283,-1
7284,-1
7285,-1
7286,-1
7287,0.33333333333333326
7288,0.25
7289,-1
7290,-1
7291,-1
7292,0.25
7293,-1
7294,3.25
7295,-1
7296,1
7297,-1
7298,-1
7299,-1
7300,-1
7301,-1
7302,-1
7303,0.125
7304,1
7305,1.0
7306,-1
7307,-1
7308,-1
7309,-1
7310,-1
7311,-1
7312,3.142857142857143
7313,-1
7314,-1
7315,0.5
7316,-1
7317,-1
7318,-1
7319,-1
7320,-1
7321,-1
7322,-1
7323,0.5
7324,0.125
7325,0.33333333333333326
7326,-1
7327,0.33333333333333326
7328,1.0
7329,-1
7330,1.0
7331,-1
7332,-1
7333,3.166666666666667
7334,-1
7335,-1
7336,2.7
7337,-1
7338,0.25
7339,0.5
7340,1
7341,0.125
7342,1.0
7343,-1
7344,-1
7345,-1
7346,-1
7347,-1
7348,1
7349,-1
7350,3.111111111111111
7351,-1
7352,-1
7353,-1
7354,-1
7355,1
7356,-1
7357,-1
7358,-1
7359,-1
7360,-1
7361,-1
7362,-1
7363,1.0
7364,-1
7365,3.5
7366,-1
7367,-1
7368,-1
7369,-1
7370,-1
7371,-1
7372,-1
7373,1
7374,-1
7375,-1
7376,-1
7377,-1
7378,-1
7379,-1
7380,-1
7381,-1
7382,-1
7383,-1
7384,-1
7385,0.19999999999999996
7386,0.33333333333333326
7387,-1
7388,-1
7389,-1
7390,-1
7391,0.25
7392,0.25
7393,-1
7394,-1
7395,-1
7396,-1
7397,0.25
7398,-1
7399,-1
7400,-1
7401,-1
7402,-1
7403,-1
7404,-1
7405,1.0
7406,-1
7407,2.75
7408,-1
7409,0.33333333333333326
7410,-1
7411,1
7412,-1
7413,1.0
7414,0.5
7415,0.33333333333333326
7416,-1
7417,-1
7418,0.33333333333333326
7419,-1
7420,4
7421,-1
7422,-1
7423,3.111111111111111
7424,0.5
7425,-1
7426,-1
7427,-1
7428,0.11111111111111116
7429,0.19999999999999996
7430,3.5
7431,2.5
7432,0.1428571428571428
7433,3.333333333333333
7434,4.0
7435,-1
7436,-1
7437,1.0
7438,1
7439,2.75
7440,-1
7441,2.833333333333333
7442,3.166666666666667
7443,-1
7444,-1
7445,3.2
7446,-1
7447,1.0
7448,-1
7449,-1
7450,-1
7451,-1
7452,-1
7453,-1
7454,-1
7455,-1
7456,-1
7457,1.0
7458,-1
7459,-1
7460,3.166666666666667
7461,-1
7462,2.6666666666666665
7463,-1
7464,-1
7465,-1
7466,-1
7467,-1
7468,4
7469,0.25
7470,-1
7471,-1
7472,0.19999999999999996
7473,-1
7474,-1
7475,2.392857142857143
7476,-1
7477,-1
7478,-1
7479,0.33333333333333326
7480,1
7481,1
7482,-1
7483,-1
7484,1
7485,-1
7486,-1
7487,1.0
7488,3.2
7489,-1
7490,-1
7491,-1
7492,-1
7493,0.125
7494,1.0
7495,-1
7496,0.25
7497,-1
7498,-1
7499,-1
7500,-1
7501,-1
7502,-1
7503,3.5
7504,-1
7505,-1
7506,-1
7507,0.5
7508,-1
7509,-1
7510,-1
7511,-1
7512,-1
7513,2.392857142857143
7514,0.16666666666666674
7515,-1
7516,-1
7517,-1
7518,1
7519,-1
7520,1.0
7521,0.19999999999999996
7522,-1
7523,0.33333333333333326
7524,3.333333333333333
7525,-1
7526,0.5
7527,-1
7528,-1
7529,-1
7530,-1
7531,-1
7532,-1
7533,-1
7534,-1
7535,-1
7536,1
7537,0.11111111111111116
7538,-1
7539,-1
7540,3.5
7541,-1
7542,1
7543,-1
7544,-1
7545,-1
7546,-1
7547,0.19999999999999996
7548,0.25
7549,1
7550,0.19999999999999996
7551,2.6666666666666665
7552,1
7553,-1
7554,-1
7555,-1
7556,-1
7557,-1
7558,-1
7559,0.125
7560,1
7561,3.25
7562,-1
7563,-1
7564,-1
7565,-1
7566,0.19999999999999996
7567,-1
7568,3.166666666666667
7569,-1
7570,-1
7571,0.25
7572,3.25
7573,1
7574,0.19999999999999996
7575,-1
7576,-1
7577,-1
7578,-1
7579,2.1875
7580,0.0714285714285714
7581,-1
7582,-1
7583,0.25
7584,-1
7585,-1
7586,0.33333333333333326
7587,-1
7588,-1
7589,-1
7590,-1
7591,3.083333333333333
7592,-1
7593,-1
7594,-1
7595,-1
7596,0.33333333333333326
7597,0.25
7598,-1
7599,-1
7600,-1
7601,1.0
7602,-1
7603,-1
7604,-1
7605,0.5
7606,-1
7607,-1
7608,-1
7609,-1
7610,-1
7611,-1
7612,-1
7613,-1
7614,-1
7615,-1
7616,-1
7617,-1
7618,-1
7619,-1
7620,3.2
7621,-1
7622,1
7623,-1
7624,-1
7625,0.25
7626,-1
7627,-1
7628,1.0
7629,-1
7630,2.533333333333333
7631,-1
7632,-1
7633,-1
7634,-1
7635,-1
7636,0.1428571428571428
7637,-1
7638,1.0
7639,-1
7640,-1
7641,-1
7642,1
7643,3.111111111111111
7644,-1
7645,1.0
7646,3.25
7647,1
7648,2.75
7649,-1
7650,-1
7651,1.0
7652,-1
7653,2.625
7654,-1
7655,1.0
7656,-1
7657,-1
7658,-1
7659,-1
7660,0.19999999999999996
7661,0.11111111111111116
7662,4.0
7663,-1
7664,-1
7665,2.45
7666,-1
7667,1
7668,-1
7669,-1
7670,0.33333333333333326
7671,0.1428571428571428
7672,0.25
7673,-1
7674,-1
7675,0.125
7676,3.333333333333333
7677,2.4444444444444446
7678,4
7679,-1
7680,-1
7681,0.33333333333333326
7682,-1
7683,3.2
7684,0.5
7685,-1
7686,3.25
7687,-1
7688,4
7689,-1
7690,-1
7691,3.2
7692,1
7693,-1
7694,4.0
7695,-1
7696,4
7697,-1
7698,0.1428571428571428
7699,-1
7700,0.16666666666666674
7701,-1
7702,-1
7703,-1
7704,2.75
7705,-1
7706,-1
7707,-1
7708,-1
7709,-1
7710,1
7711,-1
7712,0.33333333333333326
7713,-1
7714,-1
7715,-1
7716,1
7717,-1
7718,-1
7719,-1
7720,-1
7721,3.1
7722,1
7723,-1
7724,-1
7725,0.25
7726,-1
7727,0.125
7728,4
7729,-1
7730,-1
7731,-1
7732,0.5
7733,-1
7734,0.25
7735,0.19999999999999996
7736,0.09090909090909083
7737,-1
7738,0.08333333333333326
7739,0.1428571428571428
7740,3.333333333333333
7741,4.0
7742,0.33333333333333326
7743,-1
7744,2.225
7745,-1
7746,-1
7747,-1
7748,-1
7749,-1
7750,-1
7751,2.625
7752,-1
7753,-1
7754,-1
7755,3.166666666666667
7756,-1
7757,-1
7758,-1
7759,2.416666666666667
7760,-1
7761,2.75
7762,1
7763,0.33333333333333326
7764,-1
7765,-1
7766,-1
7767,-1
7768,0.25
7769,-1
7770,-1
7771,-1
7772,2.458333333333333
7773,-1
7774,-1
7775,-1
7776,0.33333333333333326
7777,0.16666666666666674
7778,0.1428571428571428
7779,1
7780,-1
7781,1
7782,-1
7783,1
7784,-1
7785,-1
7786,-1
7787,1.0
7788,0.5
7789,-1
7790,-1
7791,0.09090909090909083
7792,0.07692307692307687
7793,-1
7794,3.333333333333333
7795,1
7796,-1
7797,1
7798,-1
7799,1.0
7800,-1
7801,2.833333333333333
7802,-1
7803,3.142857142857143
7804,-1
7805,2.583333333333333
7806,-1
7807,-1
7808,-1
7809,-1
7810,-1
7811,2.666666666666667
7812,-1
7813,-1
7814,4.0
7815,-1
7816,1
7817,-1
7818,-1
7819,0.5
7820,-1
7821,3.2
7822,0.1428571428571428
7823,1
7824,1.0
7825,0.25
7826,-1
7827,-1
7828,-1
7829,-1
7830,-1
7831,-1
7832,2.45
7833,1
7834,-1
7835,1.0
7836,-1
7837,-1
7838,-1
7839,1
7840,0.33333333333333326
7841,-1
7842,-1
7843,-1
7844,-1
7845,-1
7846,1
7847,-1
7848,0.11111111111111116
7849,-1
7850,-1
7851,0.33333333333333326
7852,-1
7853,-1
7854,-1
7855,2.75
7856,0.5
7857,-1
7858,-1
7859,-1
7860,-1
7861,1
7862,-1
7863,-1
7864,1.0
7865,-1
7866,0.19999999999999996
7867,4
7868,1
7869,1
7870,1.0
7871,-1
7872,-1
7873,-1
7874,1.0
7875,1
7876,0.25
7877,-1
7878,-1
7879,-1
7880,0.16666666666666674
7881,-1
7882,-1
7883,-1
7884,0.19999999999999996
7885,2.208333333333333
7886,3.25
7887,1.0
7888,0.33333333333333326
7889,-1
7890,0.5
7891,-1
7892,-1
7893,-1
7894,3.5
7895,-1
7896,-1
7897,-1
7898,3.5
7899,4
7900,-1
7901,-1
7902,0.125
7903,-1
7904,-1
7905,0.5
7906,0.33333333333333326
7907,-1
7908,-1
7909,-1
7910,-1
7911,-1
7912,-1
7913,-1
7914,-1
7915,-1
7916,-1
7917,0.33333333333333326
7918,-1
7919,0.33333333333333326
7920,-1
7921,-1
7922,-1
7923,1
7924,-1
7925,-1
7926,-1
7927,1
7928,-1
7929,-1
7930,-1
7931,-1
7932,1
7933,3.333333333333333
7934,1.0
7935,-1
7936,-1
7937,-1
7938,4
7939,-1
7940,4.0
7941,-1
7942,4.0
7943,-1
7944,-1
7945,-1
7946,-1
7947,-1
7948,-1
7949,0.5
7950,2.392857142857143
7951,-1
7952,-1
7953,-1
7954,-1
7955,-1
7956,0.5
7957,2.833333333333333
7958,0.33333333333333326
7959,-1
7960,-1
7961,-1
7962,3.125
7963,-1
7964,-1
7965,-1
7966,-1
7967,-1
7968,-1
7969,-1
7970,-1
7971,-1
7972,-1
7973,-1
7974,-1
7975,-1
7976,0.19999999999999996
7977,-1
7978,1
7979,-1
7980,-1
7981,4.0
7982,-1
7983,-1
7984,-1
7985,-1
7986,-1
7987,1.0
7988,0.25
7989,-1
7990,-1
7991,-1
7992,3.25
7993,-1
7994,-1
7995,-1
7996,-1
7997,1.0
7998,1
7999,1
8000,-1
8001,-1
8002,3.25
8003,-1
8004,-1
8005,-1
8006,-1
8007,-1
8008,0.09090909090909083
8009,-1
8010,4
8011,-1
8012,1
8013,1.0
8014,2.75
8015,0.19999999999999996
8016,-1
8017,0.5
8018,-1
8019,-1
8020,-1
8021,0.33333333333333326
8022,-1
8023,-1
8024,0.19999999999999996
8025,-1
8026,-1
8027,-1
8028,3.333333333333333
8029,3.333333333333333
8030,-1
8031,-1
8032,-1
8033,1
8034,4
8035,-1
8036,1
8037,-1
8038,1
8039,-1
8040,-1
8041,0.33333333333333326
8042,0.33333333333333326
8043,-1
8044,-1
8045,-1
8046,-1
8047,0.5
8048,0.5
8049,-1
8050,-1
8051,-1
8052,1
8053,1
8054,-1
8055,-1
8056,-1
8057,-1
8058,2.533333333333333
8059,-1
8060,-1
8061,-1
8062,-1
8063,1.0
8064,-1
8065,-1
8066,1.0
8067,-1
8068,-1
8069,-1
8070,-1
8071,3.333333333333333
8072,1.0
8073,4.0
8074,2.5
8075,1.0
8076,-1
8077,1.0
8078,-1
8079,-1
8080,-1
8081,-1
8082,-1
8083,-1
8084,-1
8085,-1
8086,1.0
8087,0.25
8088,2.75
8089,0.1428571428571428
8090,-1
8091,2.190909090909091
8092,2.75
8093,-1
8094,1
8095,-1
8096,-1
8097,-1
8098,-1
8099,0.1428571428571428
8100,2.75
8101,-1
8102,-1
8103,0.19999999999999996
8104,-1
8105,-1
8106,2.340909090909091
8107,0.33333333333333326
8108,-1
8109,-1
8110,-1
8111,-1
8112,-1
8113,0.125
8114,0.5
8115,-1
8116,-1
8117,-1
8118,0.19999999999999996
8119,-1
8120,0.16666666666666674
8121,-1
8122,1.0
8123,-1
8124,-1
8125,-1
8126,0.25
8127,-1
8128,1.0
8129,1
8130,4.0
8131,-1
8132,-1
8133,4
8134,-1
8135,-1
8136,-1
8137,1
8138,-1
8139,-1
8140,-1
8141,-1
8142,-1
8143,0.5
8144,0.25
8145,-1
8146,3.2
8147,1.0
8148,-1
8149,-1
8150,-1
8151,0.16666666666666674
8152,-1
8153,-1
8154,-1
8155,-1
8156,0.5
8157,-1
8158,-1
8159,-1
8160,0.25
8161,0.25
8162,-1
8163,-1
8164,-1
8165,4.0
8166,-1
8167,-1
8168,-1
8169,-1
8170,-1
8171,-1
8172,2.257575757575758
8173,-1
8174,-1
8175,1.0
8176,3.111111111111111
8177,-1
8178,-1
8179,-1
8180,1
8181,-1
8182,0.16666666666666674
8183,1.0
8184,1
8185,1
8186,0.33333333333333326
8187,-1
8188,-1
8189,-1
8190,-1
8191,2.533333333333333
8192,-1
8193,0.5
8194,-1
8195,-1
8196,2.75
8197,1
8198,-1
8199,0.16666666666666674
8200,-1
8201,1
8202,0.5
8203,4.0
8204,-1
8205,-1
8206,-1
8207,0.33333333333333326
8208,0.5
8209,-1
8210,-1
8211,-1
8212,-1
8213,1
8214,-1
8215,-1
8216,-1
8217,0.09090909090909083
8218,-1
8219,-1
8220,-1
8221,-1
8222,-1
8223,2.6666666666666665
8224,3.25
8225,0.16666666666666674
8226,2.833333333333333
8227,-1
8228,-1
8229,1
8230,-1
8231,-1
8232,-1
8233,0.25
8234,-1
8235,0.33333333333333326
8236,-1
8237,0.5
8238,3.5
8239,-1
8240,1.0
8241,-1
8242,-1
8243,1.0
8244,-1
8245,0.10000000000000009
8246,-1
8247,3.333333333333333
