avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.6374371184371185,0.82,4.94,0.19396413551918396,0.06,-7960.368549669299,12621,0.0,0.0,0.0005,0.07651972440704835
-0.7560595238095239,0.91,5.42,0.1920340641006117,0.03,-8036.063390939139,12712,0.0,0.0,0.0005,0.07623780376946852
-0.42405321067821056,0.76,6.46,0.19012319816902712,0.08,-8078.468712006959,12788,0.0,0.0,0.0005,0.07626046623697368
-0.43960188014599777,0.7,5.9,0.1882313466171339,0.1,-8121.228900021559,12858,0.0,0.0,0.0005,0.07640261062211844
-0.5635476190476191,0.76,4.8,0.18635832023927978,0.08,-8177.583661926322,12934,0.0,0.0,0.0005,0.07642402237962026
-0.6612579365079365,0.82,4.2,0.1845039317125339,0.06,-8243.709455577116,13016,0.0,0.0,0.0005,0.07632684456541033
-0.5059484126984127,0.73,4.99,0.1826679955779523,0.09,-8294.304296846953,13089,0.0,0.0,0.0005,0.07640727016057879
-0.682261544011544,0.85,4.18,0.1808503282220301,0.05,-8361.530451248105,13173,0.0,0.0,0.0005,0.07625285071048477
-0.767650432900433,0.97,4.3,0.1790507478583385,0.01,-8438.295494538146,13270,0.0,0.0,0.0005,0.07586768211150514
-0.48940873015873015,0.7,4.78,0.17726907450934348,0.1,-8490.903034220682,13343,0.0,0.0,0.0005,0.07600716721576788
-0.5502456709956709,0.73,5.45,0.17550512998840695,0.09,-8542.260934653581,13413,0.0,0.0,0.0005,0.07608758117349577
-0.5398690476190476,0.76,4.95,0.17375873788196544,0.08,-8597.447839415488,13489,0.0,0.0,0.0005,0.07610993657505286
-0.4863091630591631,0.7,5.23,0.17202972353188736,0.1,-8644.878755721398,13559,0.0,0.0,0.0005,0.0762456678597807
-0.684361111111111,0.85,4.83,0.17031791401800456,0.05,-8713.314866832507,13644,0.0,0.0,0.0005,0.07609739562736569
-0.6130670995670996,0.85,4.82,0.16862313814081933,0.05,-8774.621576789214,13729,0.0,0.0,0.0005,0.07595078928150104
-0.6001507936507937,0.79,4.71,0.16694522640438217,0.07,-8834.636656154295,13808,0.0,0.0,0.0005,0.0759175465057818
-0.5419233087174263,0.76,4.98,0.16528401099933998,0.08,-8888.828987026036,13884,0.0,0.0,0.0005,0.07594022554302539
-0.7416986624486624,0.91,4.68,0.163639325786154,0.03,-8961.998853270898,13974,0.0,0.0,0.0005,0.07568642616430031
-0.5852301587301587,0.82,5.18,0.16201100627848367,0.06,-9020.521869143913,14056,0.0,0.0,0.0005,0.07560024174495907
-0.36740873015873016,0.64,5.5,0.1603988896267364,0.12,-9061.429408826449,14123,0.0,0.0,0.0005,0.07584285011747992
-0.6214484126984128,0.82,5.02,0.1588028146017808,0.06,-9119.407583429622,14202,0.0,0.0,0.0005,0.07575675235041573
-0.5511275946275946,0.76,5.22,0.15722262157882166,0.08,-9174.520342892376,14278,0.0,0.0,0.0005,0.0757796875844549
-0.672765873015873,0.85,4.58,0.15565815252143622,0.05,-9241.796930193963,14363,0.0,0.0,0.0005,0.07564109456480834
-0.5660835830835831,0.82,5.53,0.15410925096576863,0.06,-9298.40528850232,14445,0.0,0.0,0.0005,0.07555745682049088
-0.5989841269841271,0.79,5.52,0.15257576200488188,0.07,-9358.303701200732,14524,0.0,0.0,0.0005,0.07552789745226318
-0.47294805194805195,0.67,5.07,0.15105753227326543,0.11,-9405.598506395538,14591,0.0,0.0,0.0005,0.07571027987937146
-0.5195590520590521,0.76,5.73,0.1495544099314969,0.08,-9457.554411601437,14667,0.0,0.0,0.0005,0.07573285616546498
-0.536770091020091,0.79,5.4,0.1480662446510568,0.07,-9514.331420703444,14748,0.0,0.0,0.0005,0.07570284278310035
-0.44581313131313133,0.76,5.13,0.14659288759929356,0.08,-9554.81273383475,14821,0.0,0.0,0.0005,0.07572522264465392
-0.6654067460317461,0.85,4.5,0.14513419142453915,0.05,-9621.35340843792,14906,0.0,0.0,0.0005,0.0755919382415419
-0.5962135642135642,0.79,5.71,0.143690010241372,0.07,-9680.974764859277,14985,0.0,0.0,0.0005,0.07556311530333489
-0.5097976190476191,0.73,4.32,0.14226019961602693,0.09,-9731.954526764035,15058,0.0,0.0,0.0005,0.07563714681298395
-0.5623234126984127,0.76,4.95,0.14084461655195007,0.08,-9788.186868033876,15134,0.0,0.0,0.0005,0.07565940513239121
-0.5854047619047619,0.79,4.22,0.13944311947549812,0.07,-9846.72734422435,15213,0.0,0.0,0.0005,0.07563067864575403
-0.7445042180042181,0.85,4.55,0.1380555682217789,0.05,-9925.2610993581,15301,0.0,0.0,0.0005,0.0755012373112469
-0.7952777777777779,0.91,4.34,0.1366818240206338,0.03,-10000.705543802542,15389,0.0,0.0,0.0005,0.07527259936686599
-0.6247774170274171,0.79,4.79,0.13532174948275888,0.07,-10063.18328550528,15468,0.0,0.0,0.0005,0.0752462376881156
